app_name,avg_sentiment
Planet R-12,-0.94
Planet Stronghold,0.0
Planet in the Shadows,-0.31
Planet of the Eyes,0.994
PlanetSide 2,0.199
Planetary Annihilation,-0.032
Planetary Annihilation: TITANS,0.388
Planetbase,0.393
Planets Under Attack,0.597
Planetship,-0.396
Plankton,0.314
Plant Fire Department - The Simulation,-0.252
Plant Tycoon,0.97
Plantera,0.42
Plants vs. Zombies: Game of the Year,0.798
Plastic Playground,-0.43
Plastiland,0.389
Plates,-0.538
Platfinity,-0.207
Platformines,-0.016
Platypus,0.005
Platypus II,-0.201
PlayClaw 5,0.196
Playing History - The Plague,-0.403
Playing History 2 - Slave Trade,-0.009
Playing History 3 - Vikings,0.024
Playthings: VR Music Vacation,0.25
Plazma Being,0.023
Please State Your Name : A VR Animated Film,0.395
"Please, Don’t Touch Anything",-0.05
Plenty: Skyhearth,0.132
Plight of the Zombie,-0.175
Plith,-0.44
Plug & Play,-0.01
Plush,0.615
Pneuma: Breath of Life,0.154
Pocket God vs Desert Ashes,-0.977
Point Perfect,-0.594
Pointless,-0.795
Poker Night 2,0.2
Poker Night at the Inventory,0.194
Poker Pretty Girls Battle: Texas Hold'em,-0.36
Poker Superstars II,-0.329
Polandball: Can into Space!,0.226
Polaris Sector,0.033
Polarity,0.198
Police Quest Collection,-0.036
Police Tactics: Imperio,-0.172
Political Animals,-0.187
Poltergeist: A Pixelated Horror,-0.174
Poly Bridge,0.781
Poly Runner VR,0.596
Poly Towns,-0.404
Polychromatic,0.768
Polynomial 2,-0.964
Polyology,0.82
Pongo,0.219
Pony Island,0.192
PooShooter: Toilet Invaders,-0.582
Poof,0.168
Pool Nation,0.799
Pool Nation FX,0.241
Porcunipine,0.792
Porradaria 2: Pagode of the Night,-0.008
Porradaria Upgrade,-0.192
Port Royale 2,-0.1
Port of Call,0.047
Portal,0.759
Portal 2,0.602
Portal 2 - The Final Hours,0.393
Portal 2 Sixense Perceptual Pack,-0.768
Portal of Evil: Stolen Runes Collector's Edition,0.594
Post Apocalyptic Mayhem,-0.366
Post Master ,-0.202
Post Mortem,-0.802
Postal 3,-0.8
Postmortem: one must die (Extended Cut),-0.185
Potato Thriller Steamed Potato Edition,-0.002
Potatoman Seeks the Troof,0.157
Pound of Ground,-0.602
Power & Revolution,-0.607
Power Of Defense,-0.405
Power of Love,-0.544
Power-Up,-0.156
Pox Nora,0.394
Praetorians,0.013
Predator Simulator,-0.589
Predynastic Egypt,0.008
Prehistoric Tales,-0.006
President for a Day - Corruption,-0.788
President for a Day - Floodings,-0.007
Pressured,-0.403
Pretentious Game,0.001
Pretty Girls Mahjong Solitaire,-0.203
Pride of Nations,-0.65
Primal Carnage,0.781
Primal Carnage: Extinction,-0.171
Primal Fears,0.015
Prime World: Defenders,0.566
Primordia,0.8
Prince of Persia,0.4
Prince of Persia: The Forgotten Sands,-0.61
Prince of Persia: The Sands of Time,0.794
Prince of Persia: The Two Thrones,0.573
Prince of Persia: Warrior Within,0.396
Princess Evangile,0.77
Princess Isabella,-0.199
Princess Isabella - Return of the Curse,0.235
Princess Isabella: The Rise of an Heir,-0.588
Princess KAGUYA,-0.024
Princess Maker 2 Refine,0.396
Princess Remedy In A Heap of Trouble,0.784
Princess Remedy in a World of Hurt,0.601
Prismatica,0.42
Prison Architect,0.348
Prison Run and Gun,0.63
Prison Tycoon 4: Supermax,-0.803
Prison Tycoon Alcatraz,-0.799
Pro Basketball Manager 2016,-0.242
Pro Cycling Manager 2014,0.144
Pro Cycling Manager 2015,0.246
Pro Cycling Manager 2016,-0.016
Pro Gamer Manager,-0.597
Pro Pinball Ultra,0.401
Pro Rugby Manager 2015,-0.966
Probability 0,0.362
Probably Archery,-0.548
Procyon,0.571
Professional Farmer 2014,-0.114
Professional Farmer 2017,-0.401
Professional Lumberjack 2015,-0.403
Professor Teaches Photoshop Creative Cloud,-0.487
Professor Teaches® Access 2013 & 365,0.998
Professor Teaches® PowerPoint 2013 & 365,0.998
Professor Why™: Chemistry 1,0.172
Project Aftermath,0.018
Project CARS,-0.179
Project CARS - Pagani Edition,-0.176
Project Druid - 2D Labyrinth Explorer-,-0.786
Project Freedom,-0.156
Project G,0.365
Project Green Beat,-0.179
Project Highrise,0.219
Project Hovercraft,1.0
Project Pulsation,-0.401
Project Root,-0.009
Project Starship,0.801
Project Syria,-0.616
Project Tarvotan,0.393
Project Temporality,0.397
Project: R.E.B.O.O.T,0.997
Project: Snowblind,0.004
Projector Face,0.827
Prominence,0.793
Prompt,0.387
Prophour23,-0.196
Prospekt,-0.436
Proteus,0.173
Proto Raider,0.188
ProtoGalaxy,-0.239
Prototype,0.398
Proxy Blade Zero,-0.044
Psy High,0.002
Psycho Starship Rampage,0.198
Psychocat: The Answer,-0.584
Psychonauts,0.966
Pub Encounter,0.389
Puddle,-0.182
Pulse,-0.0
Pulse Shift,0.499
PulseCharge,-0.037
Pulstar,-0.593
Pulut Adventure,-0.243
Pumped BMX +,0.428
Pumpkin SculptrVR,0.999
Punch Club,0.403
Puppy Dog: Jigsaw Puzzles,0.005
Pure Chess,-0.398
Pure Hold'em,0.179
Pure Pool,-0.414
Purgatory,-0.181
Purino Party,-0.596
Push Me Pull You,0.999
Push The Crate,-0.995
Pushcat,0.773
Putrefaction,-0.039
Putt-Putt Enters the Race,0.501
Putt-Putt Goes to the Moon,0.42
Putt-Putt Joins the Circus,0.212
Putt-Putt Joins the Parade,0.547
Putt-Putt Saves The Zoo,0.806
Putt-Putt Travels Through Time,0.54
Putt-Putt and Fatty Bear's Activity Pack,-0.002
Putt-Putt and Pep's Balloon-o-Rama,0.4
Putt-Putt and Pep's Dog on a Stick,0.193
Putt-Putt: Pep's Birthday Surprise,0.199
Puzzle Agent,0.232
Puzzle Agent 2,0.249
Puzzle Ball,-0.4
Puzzle Bots,0.774
Puzzle Chronicles,0.146
Puzzle Cube,0.0
Puzzle Galaxies,-0.607
Puzzle Kingdoms,-0.21
Puzzle Nebula,0.413
Puzzle Pirates,0.796
Puzzle Quest,0.792
Puzzle Quest 2,-0.203
Puzzle Quest: Galactrix,-0.414
Puzzle Sages,-0.842
Puzzle Station 15th Anniversary Retro Release,-0.445
Puzzle Strike,0.217
Puzzler World ,0.573
Puzzler World 2,0.545
Puzzles At Mystery Manor,-0.125
Puzzles Under The Hill,-0.006
Pyramid Raid,-0.241
Pyrite Heart,-0.236
Pyroblazer,0.228
Pythagoria,-0.347
P·O·L·L·E·N,0.197
Q*bert: Rebooted,-0.447
Q.U.B.E: Director's Cut,0.192
QP Shooting - Dangerous!!,0.408
QUALIA 3: Multi Agent,-0.607
Qantas VR,-0.272
QbQbQb,-0.151
Qbeh-1: The Atlas Cube,0.38
Qora,-0.168
Quadle,0.333
Quadrant,0.184
Quadrilateral Cowboy,0.413
Quake,0.2
Quake 4,0.204
Quake II: Ground Zero,0.0
Quake II: The Reckoning,0.043
Quake III Arena,0.801
Quake III: Team Arena,0.437
Quake Live,0.161
Quanero,0.766
Quantum Break,0.604
Quantum Conscience,0.399
Quantum Conundrum,0.38
Quantum Flux,-0.984
Quantum Lock,0.335
Quantum Rush Champions,-0.396
Quar: Battle for Gate 18,0.997
Quarries of Scred,0.621
Qubicle Voxel Editor,0.2
Queen's Quest: Tower of Darkness,-0.406
Queendoom,0.724
Quell 4D,0.206
Quell Memento,0.623
Quell Reflect,0.607
Quell Zen,0.78
Quern - Undying Thoughts,0.556
Quest for Glory Collection,0.81
Quest for Infamy,0.398
Quest of Dungeons,0.126
QuestEvent,-0.684
QuestRun,-0.043
Questerium: Sinister Trinity HD,-0.223
Quintet,-0.006
Quip Anomaly,0.997
Qvadriga,-0.157
R.B.I. Baseball 15,-0.034
R.B.I. Baseball 16,-0.746
R.C. Bot Inc.,-0.675
R.I.P.D.: The Game,0.141
R.O.O.T.S,-0.193
RACE 07,0.93
RADical ROACH Remastered,-0.803
RAGE,-0.361
RAM BOE,0.388
RAW - Realms of Ancient War,-0.6
RC Cars,-1.0
RC Mini Racers,0.381
REALITY,0.034
RECYCLE,-0.805
RED Fuse: Rolling Explosive Device,0.549
REDCON,-0.002
RESCUE 2,-0.587
RETSNOM,0.392
REVOLVER360 RE:ACTOR,0.434
RFLEX,0.175
RIDE: Game,0.585
RIFT,0.393
RIP,-0.203
RIVE,0.599
ROCKETSROCKETSROCKETS,0.005
ROD: Revolt Of Defense,0.456
ROGUS - Kingdom of The Lost Souls,-0.427
ROM: Extraction,0.753
ROMANCE OF THE THREE KINGDOMS XIII,0.195
RONIN,-0.407
ROOMS: The Toymaker's Mansion,0.222
ROOT,-0.192
ROSE Online,-0.199
RPG Maker 2000,0.796
RPG Maker 2003,0.577
RPG Maker MV,0.797
RPG Maker VX Ace,0.788
RPG Maker XP,0.906
RTS Creator,-0.4
RUNNING WITH RIFLES,0.587
RUSH,0.208
RWBY: Grimm Eclipse,-0.613
RX squad,-0.167
Rabbit Hole 3D: Steam Edition,0.019
Rabbit Island,-0.06
Rabi-Ribi,0.773
Rabiez: Epidemic,-0.823
Race & Destroy,-0.004
Race Injection,1.0
Race The Sun,0.435
Race Track Builder,-0.16
Race: The WTCC Game,-0.014
RaceRoom Racing Experience ,0.2
Racecar.io,-0.577
Racer 8,-0.286
Rack N Ruin,0.832
Rad Rodgers: World One,0.598
Radial Impact,-0.993
Radial-G : Racing Revolved,-0.047
Radiant Defense,0.199
Radiation Island,0.004
Radiator 2: Anniversary Edition,0.084
Radical Spectrum: Volume 1,-0.621
Radium,0.998
Rag Doll Kung Fu,0.042
Ragdoll Runners,0.347
Rage Runner,-0.176
Rage Wars,-0.44
Raging Titan,0.004
Ragnarok,0.397
Ragnarok Clicker,0.195
Ragnarok Online - Free to Play - European Version,0.351
Ragnarok Online 2,-0.178
Raiden IV: OverKill,0.598
Raiden Legacy,-0.399
RaidersSphere4th,0.596
Rail Adventures - VR Tech Demo,-0.203
Rail Cargo Simulator,-0.801
Railroad Lines,-0.643
Railroad Pioneer,-0.799
Railroad Tycoon 2: Platinum,0.575
Railroad Tycoon 3,0.474
Railroad X,-0.401
RainBlood Chronicles: Mirage,0.353
Rainbow Hero,0.421
Raining Blobs,0.992
Raise Your Own Clone,-0.335
Rake,0.017
Rambo The Video Game,-0.595
Rampage Knights,0.974
Randal's Monday,-0.422
Random Access Murder,-1.0
Raptor Valley,0.974
Raptor: Call of The Shadows - 2015 Edition,-0.207
Raptor: Call of the Shadows (1994 Classic Edition),0.178
Ratings War,0.224
Ratz Instagib 2.0,0.197
Ravenmark: Scourge of Estellion,0.24
Ravensword: Shadowlands,-0.81
Ray Gigant,0.17
RaySupreme 3D,-0.227
Raycatcher,-0.8
Rayman Legends,0.803
Rayman Origins,0.799
Rayman: Raving Rabbids,-0.6
Rayon Riddles - Rise of the Goblin King,-0.33
Razenroth,0.182
Razor2: Hidden Skies,-0.799
Razortron 2000,0.037
ReBoot,0.5
ReLoaded,-0.02
RePete,0.396
Reagan Gorbachev,-0.033
Real Boxing™,-0.385
Real Horror Stories Ultimate Edition,-0.63
Real Warfare,-0.781
Real Warfare 2: Northern Crusades,-0.791
Realities,0.029
Really Big Sky,-0.401
Realm of Perpetual Guilds,-0.435
Realm of the Mad God Exalt,-0.035
Realms of Arkania 1 - Blade of Destiny Classic,-0.4
Realms of Arkania 2 - Star Trail Classic,-0.16
Realms of Arkania 3 - Shadows over Riva Classic,0.4
Realms of Arkania: Blade of Destiny,-0.983
Realms of Chaos,0.394
Realms of the Haunting,-0.632
Reaper - Tale of a Pale Swordsman,-0.4
Reassembly,0.601
Rebel Galaxy,0.431
Rebuild 3: Gangs of Deadsville,-0.272
Receiver,0.2
Recettear: An Item Shop's Tale,-0.588
Recourse,0.64
Recovery Search and Rescue Simulation ,-1.0
Recursion Deluxe,0.432
Red Baron Pack,0.017
Red Bit Ninja,-1.0
Red Comrades 2: For the Great Justice. Reloaded,0.344
Red Comrades Save the Galaxy: Reloaded,0.779
Red Crow Mysteries: Legion,-0.363
Red Faction: Armageddon,-0.007
Red Faction: Guerrilla Steam Edition,0.797
Red Game Without A Great Name,0.006
Red Goblin: Cursed Forest,-0.039
Red Goddess: Inner World,-0.195
Red Johnson's Chronicles - 1+2 - Steam Special Edition,-0.801
Red Lake,-0.362
Red Orchestra: Ostfront 41-45,0.6
Red Risk,0.2
Red Rope: Don't Fall Behind,0.596
Red Spider: Vengeance,0.927
Red Stone Online,0.195
Red Trigger,0.18
Redactem,-0.008
Redemption: Eternal Quest,-0.591
Redemption: Saints And Sinners,-0.353
Redirection,0.799
Redline,-0.154
Redneck Racers,-0.363
Redout: Enhanced Edition,0.208
Redrum: Dead Diary,-0.023
Redshift Blueshift,0.978
Redux: Dark Matters,-0.024
RefRain - prism memories -,0.818
RefleX,0.167
Refunct,0.597
Regency Solitaire,0.145
Regimental Chess,-0.366
Reign Of Kings,-0.405
Reign of Bullets,0.594
Reign: Conflict of Nations,-0.798
ReignMaker,-0.16
Reigning Cats,-0.399
Reigns,0.204
Reiner Knizia's The Confrontation,0.998
Relativity,0.649
Relativity Wars - A Science Space RTS,-0.397
Relaxation balls,-0.516
Relic Hunters Zero: Remix,0.782
Relive,-0.378
Reload,0.157
Remember Me,0.388
Rememoried,-0.204
Remnants of Isolation,0.187
Rencounter,0.096
Renegade Ops,0.21
Renoir,-0.034
Renowned Explorers: International Society,0.976
Replay - VHS is not dead,0.596
Replica,0.038
Reprisal Universe,-0.143
Reptilian Rebellion,-0.012
Republique,-0.001
Requiem,-0.401
Requiem: Avenging Angel,0.323
Requiescence,0.079
Rescue From Goblin Deep,0.6
Rescue Team 1,0.262
Rescue Team 3,0.315
Rescue Team 5,0.565
Rescuties! VR,0.489
Reset 1-1,-0.202
"Resette's Prescription ~Book of memory, Swaying scale~",-0.099
Resident Evil,0.786
Resident Evil 0,0.272
Resident Evil 4,0.214
Resident Evil 5,0.747
Resident Evil 6,0.005
Resident Evil Revelations,0.002
Resident Evil Revelations 2,0.591
Resident Evil: Operation Raccoon City,-0.203
Residue: Final Cut,-0.2
Resilience Wave Survival,-0.212
Resonance,0.997
Respawn Man,0.777
Restaurant Empire II,-0.207
Retaliation,0.024
Retaliation: Enemy Mine,-0.198
Retention,-0.602
Retool,-1.0
Retro City Rampage™ DX,0.603
Retro Game Crunch,0.793
Retro/Grade,-0.033
Retrovirus,0.387
Return NULL - Episode 1,-0.023
Return to Castle Wolfenstein,0.596
Return to Mysterious Island,-0.001
Return to Mysterious Island 2,-0.398
Reus,0.031
Reveal The Deep,0.209
Revelations 2012,0.035
Revenge of the Titans,0.798
Revenge: Rhobar's myth,-1.0
Reverse Crawl,0.404
Reverse x Reverse,0.997
Reversion - The Escape,-0.2
Reversion - The Meeting,-0.41
Revolt,-0.223
Revolution : Virtual Playspace,-0.158
Revolution Ace,-0.396
Revolution Under Siege Gold,-0.4
Rex Nebular and the Cosmic Gender Bender,0.197
Rexodus: A VR Story Experience,-0.228
Rhiannon: Curse of the Four Branches,-0.145
Rhino's Rage,-0.754
Rhythm Destruction,-0.239
Ricerca VR,0.2
Richard & Alice,-0.599
Ricochet,0.399
Riddled Corpses,-0.008
Riddles Of The Past,-0.002
Ride 'em Low,-0.445
Ride 2,0.552
Ride the Bullet,0.19
Ride! Carnival Tycoon,-0.604
Riders of Icarus,-0.63
Ridge,-0.353
Ridge Racer™ Unbounded,-0.401
Riding Club Championships,-0.012
Riding Star,-0.594
Riff Racer,-0.161
Rig 'n' Roll,-0.794
Rigonauts,-0.795
Rime Berta,-0.389
Ring Runner: Flight of the Sages,0.157
Ringies,-0.401
Riptide GP2,0.546
Rise of Flight United,-0.016
Rise of Nations: Extended Edition,0.55
Rise of Prussia Gold,0.012
Rise of the Ancients,-0.396
Rise of the Argonauts,-0.561
Rise of the Tomb Raider,0.994
Rise of the Triad,0.193
Rise of the Triad: Dark War,0.225
Rise: Battle Lines,0.546
Risen,-0.001
Risen 3 - Titan Lords,0.201
Rising Angels: Hope,-0.02
Rising Angels: Reborn,0.377
Rising Storm/Red Orchestra 2 Multiplayer,0.372
Risk of Rain,-0.189
Risky Rescue,0.573
Rituals,-0.192
Riven,0.028
River City Super Sports Challenge ~All Stars Special~,-0.21
RoBoRumble,-0.333
Road Madness,-0.575
Road Not Taken,0.161
Road Works,-0.984
Road to Ballhalla,0.777
Roads of Rome,0.11
Roads of Rome 2,0.955
Roadside Assistance Simulator,-0.6
Roadworks Simulator,-0.535
Robbery Bob: Man of Steal,0.388
Robin Hood,0.589
Robin's Quest,0.244
Robo Miner,0.199
Robo's World: The Zarnok Fortress,0.997
RoboBlitz,0.001
Robot Arena III,-0.96
Robot Exploration Squad,0.232
Robot Legions Reborn,-0.017
Robot Rescue Revolution,0.024
Robot Roller-Derby Disco Dodgeball,0.61
Robot Squad Simulator 2017,0.473
Robot vs Birds Zombies,-0.607
Robotex,-0.63
Roche Fusion,0.795
Rock 'N' Roll Defense,-0.64
Rock Boshers DX: Director's Cut,0.412
Rock Paper Scissors Champion,-0.022
Rock Zombie,-0.055
Rock of Ages,0.777
"Rock, the Tree Hugger",-0.99
Rocket Fist,0.991
Rocket League,0.409
Rocket Riot,0.424
Rocket Shooter,-0.97
Rocket Ski Racing,0.333
Rocketbirds: Hardboiled Chicken,0.373
Rocko's Quest,-0.39
Rogue Continuum ,-0.019
Rogue Contracts: Syndicate,0.982
Rogue Legacy,0.44
Rogue Operatives,0.669
Rogue Port - Red Nightmare,0.633
Rogue Shooter: The FPS Roguelike,-0.201
Rogue State,0.002
Rogue Stormers,-0.004
Rogue Trooper,0.479
Rogue Warrior,-0.829
Rogue Wizards,0.599
Rogue's Tale,-0.174
Roguelands,0.01
Rogues or Heroes,-0.333
Roll'd,0.399
Roller Coaster Rampage,-0.6
RollerCoaster Tycoon 2: Triple Thrill Pack,0.783
RollerCoaster Tycoon 3: Platinum!,0.432
RollerCoaster Tycoon World,-0.599
RollerCoaster Tycoon: Deluxe,0.8
RollerForce,0.195
Rollers of the Realm,0.391
Rolling Gauntlet,-1.0
Rolling Shapes,-0.72
Rolling Sun,-0.445
Romance of Rome,-0.002
Romance of the Three Kingdoms Maker,0.0
Rome: Total War,0.588
Rome: Total War - Alexander,0.206
Romopolis,0.197
Rooftop Cop,-0.151
Roogoo,-0.19
Rooks Keep,0.016
Room 404,-0.8
Roommates,-0.191
Rooms: The Main Building,0.576
Root Double -Before Crime * After Days- Xtend Edition,0.397
Rose of Winter,0.839
Rot Gut,0.383
Rotastic,0.192
Rotieer,-0.685
Roundabout,0.593
Royal Bounty HD,-0.972
Royal Defense,-0.362
Royal Heroes,-0.034
Rubber Ducky and the Rainbow Gun,0.036
Rubber and Lead,-0.601
Rube Works,0.199
Rubek,0.612
Ruckus Ridge VR Party,0.2
Rugby Challenge 3,-0.22
Rugby League Live 3,0.001
Rugby League Team Manager 2015,-0.577
Rugby Union Team Manager 2015,-0.25
Rugby World Cup 2015,-0.399
Rulers of Nations,-0.57
Rumble,0.014
Run For Rum,0.029
Run Rabbit Run,-0.185
Run Run And Die,-0.411
Run The Gamut,-1.0
Run Turn Die,0.035
Run or Die,0.182
RunGunJumpGun,0.54
Runaway: A Road Adventure,-0.135
Runaway: A Twist of Fate,0.522
Runaway: The Dream of the Turtle,-0.599
Rune Classic,0.573
Runeous: Part One,0.793
Runers,0.189
Runespell: Overture,0.16
Runestone Keeper,0.351
Runeyana,-0.251
Running Gods,1.0
Running Shadow,-0.57
Rush Bros,-0.8
Rush for Berlin: Gold Edition,0.39
Rush for Glory,-0.394
Rush for gold: Alaska,0.558
Rush for gold: California,0.251
Russian Front,-0.759
Russian SuperHero Dead Ivan,0.111
Russian VR Coasters,-0.196
Rust,-1.0
Rustbucket Rumble,-0.358
Rusty Lake Hotel,0.789
Rusty Lake: Roots,0.987
RutonyChat,0.499
Ruzar - The Life Stone,0.359
Ruzh Delta Z,-0.6
RymdResa,0.041
Ryse: Son of Rome,0.172
Rytmik Lite Chiptune Synthesizer,-0.157
Rytmik Ultimate,0.398
Ryzom,0.153
S.K.I.L.L. - Special Force 2,-0.004
S.T.A.L.K.E.R.: Call of Pripyat,-0.594
S.T.A.L.K.E.R.: Clear Sky,0.556
S.T.A.L.K.E.R.: Shadow of Chernobyl,0.421
S2ENGINE HD,-0.593
SAGA,-0.406
SAMOLIOTIK,0.203
SAMURAI WARRIORS 4-II,0.156
SATAZIUS,0.768
SBX: Invasion,0.004
SC2VN - The eSports Visual Novel,0.217
SCHAR: Blue Shield Alliance,-0.318
SEAL Team 12,0.199
SECTOR,-0.587
SEEP Universe,0.373
SEGA Bass Fishing,0.341
SENRAN KAGURA Bon Appetit!,0.413
SENRAN KAGURA SHINOVI VERSUS,0.395
SEUM: Speedrunners from Hell,0.986
SHENZHEN I/O,0.921
SHOCK TROOPERS,0.039
SHOCK TROOPERS 2nd Squad,0.014
SHOFER Race Driver,-0.58
SHOGUN: Total War™ - Collection,-0.186
SHOWTIME 2073,0.385
SKYHILL,0.137
SLAMMED!,0.776
SLG Remix,-1.0
SMASHING THE BATTLE,0.194
SMILE GAME BUILDER,0.785
SNOWFLAKE TATTOO,-0.8
SOL: Exodus,-0.423
SOLRAVEN,-0.436
SOMA,0.439
SOMBRERO: Spaghetti Western Mayhem,-0.581
SONAR,-0.202
SONIC THE HEDGEHOG 4 Episode I,-0.802
SONIC THE HEDGEHOG 4 Episode II,-0.39
SPACECOM,0.154
SPINGUN,0.798
SPLIT BULLET,0.599
SPORT1 Live : Duel,-0.998
SPY Fox 2: Some Assembly Required,0.586
SPY Fox 3: Operation Ozone,0.796
SPY Fox in: Cheese Chase,-0.386
SPY Fox in: Dry Cereal,0.796
SPY Fox in: Hold the Mustard,-0.005
STAR WARS™ Empire at War: Gold Pack,0.762
STAR WARS™ Galactic Battlegrounds Saga,0.366
STAR WARS™ Jedi Knight II: Jedi Outcast™,0.783
STAR WARS™ Jedi Knight: Dark Forces II,0.191
STAR WARS™ Jedi Knight: Jedi Academy™,0.36
STAR WARS™ Jedi Knight: Mysteries of the Sith™,-0.774
STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,0.394
STAR WARS™ Rebellion,0.39
STAR WARS™ Republic Commando,0.006
STAR WARS™ Starfighter™,-0.593
STAR WARS™ X-Wing vs TIE Fighter: Balance of Power Campaigns™,0.0
STAR WARS™: Dark Forces,0.592
STAR WARS™: Knights of the Old Republic™,0.8
STAR WARS™: Rogue Squadron 3D,0.162
STAR WARS™: TIE Fighter Special Edition,0.221
STAR WARS™: The Clone Wars - Republic Heroes™,-0.796
STAR WARS™: The Force Unleashed™ II,-0.6
STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,-0.2
STAR WARS™: X-Wing Alliance™,0.405
STAR WARS™: X-Wing Special Edition,-0.4
STAR-BOX: RPG Adventures in Space!,-0.424
STARWHAL,0.356
STASIS,0.399
STATIC: Investigator Training,-0.213
STEEL STRIDER,0.754
STEINS;GATE,0.787
STOORM - Yellow Edition.,-1.0
SUMICO - The Numbers Game,0.698
SUPER DISTRO,-0.593
SUPERHOT,0.797
SWR JST DX Selective Memory Erase Effect,0.375
Sabres of Infinity,0.402
Sacra Terra: Angelic Night,0.39
Sacraboar,-0.599
Sacred 2 Gold,0.195
Sacred 3,-0.638
Sacred Citadel,0.041
Sacred Gold,0.399
Sacrifice,0.643
Safecracker: The Ultimate Puzzle Adventure,-0.374
Safety Driving Simulator: Car,-0.35
Safety Driving Simulator: Motorbike,-0.826
Safety First!,0.543
Saga of the North Wind,-0.126
Saints Row 2,0.185
Saints Row IV,0.258
Saints Row: Gat out of Hell,-0.564
Saints Row: The Third,0.441
Saira,0.316
Sakura Angels,0.372
Sakura Beach,-0.108
Sakura Beach 2,-0.214
Sakura Clicker,0.183
Sakura Dungeon,0.23
Sakura Fantasy Chapter 1,0.358
Sakura Nova,0.234
Sakura Santa,0.0
Sakura Shrine Girls,-0.241
Sakura Space,0.013
Sakura Spirit,0.385
Sakura Swim Club,0.421
Salammbo: Battle for Carthage,0.013
Sally's Law,0.416
Salt and Sanctuary,0.948
Salvation Prophecy,-0.215
Sam & Max 201: Ice Station Santa,0.202
Sam & Max 202: Moai Better Blues,-0.194
Sam & Max 203: Night of the Raving Dead,-0.004
Sam & Max 204: Chariots of the Dogs,0.337
Sam & Max 205: What's New Beelzebub?,0.334
Sam & Max 301: The Penal Zone,0.188
Sam & Max 302: The Tomb of Sammun-Mak,-0.139
Sam & Max 303: They Stole Max's Brain!,0.994
Sam & Max 305: The City that Dares not Sleep,0.977
Sam Glyph: Private Eye!,-0.423
Samantha Swift and the Golden Touch,0.043
Samantha Swift and the Hidden Roses of Athena,-0.386
Samorost 3,0.994
Samsa and the Knights of Light,0.196
Samurai Gunn,0.78
Samurai of Hyuga,0.202
Samurai of Hyuga Book 2,0.399
SanctuaryRPG: Black Edition,0.588
Sanctum,0.227
Sanctum 2,0.773
Sandmason,0.662
Sang-Froid - Tales of Werewolves,0.385
Sanitarium,0.598
Sapper's bad dream,-1.0
Satellite Reign,0.556
Satellite Rush,-0.997
Saturday Morning RPG,0.004
Savage Resurrection,-0.375
Savant - Ascent,0.786
Save Halloween: City of Witches,0.009
Save Jesus,0.535
Save the Dodos,0.208
Save the Furries,-0.203
Saviors,0.368
Scania Truck Driving Simulator,-0.331
Scapeland,-0.222
Scarab Tales,0.812
Scarygirl,-0.794
Schein,0.161
School Bus Fun,0.149
School of Dragons: How to Train Your Dragon,-0.005
