app_name,avg_sentiment
Black Mirror I,-0.276
Black Mirror II,0.444
Black Mirror III,0.357
Black Moon Chronicles,-0.69
Black Rainbow,-0.485
Black Rose,0.062
Black Sails,-0.152
Black Sand Drift,-0.08
Black Viper: Sophia's Fate,-0.5
BlackShadows,-0.864
BlackShot: Mercenary Warfare FPS,-0.44
BlackSmith HIT,0.266
Blackbay Asylum,0.163
Blackfaun,0.299
Blackguards,-0.107
Blackguards 2,-0.254
Blacklight: Retribution,0.357
Blacksea Odyssey,0.464
Blackwell Convergence,0.695
Blackwell Deception,0.688
Blackwell Epiphany,0.764
Blade Kitten,0.325
Blade Symphony,0.158
BladeShield,0.999
Blades of Time,0.084
Blades of the Righteous,0.497
Bladestar,0.321
Blake Stone: Aliens of Gold,0.713
Blake Stone: Planet Strike,0.639
Blameless,0.37
Blast Em!,-0.4
BlastZone 2,0.348
Blasted Fortress,-0.483
Blaster Shooter GunGuy!,-0.367
Blaster Simulator,-0.95
Blasting Agent: Ultimate Edition,0.369
BlazBlue: Calamity Trigger,0.406
BlazBlue: Chronophantasma Extend,0.511
BlazeRush,0.612
Bleed,0.505
Bleeding Blocks,0.18
Bleeding Border,-0.147
Blender,0.637
Blight of the Immortals,-0.106
Blind Trust,-0.305
Blinding Dark,-0.424
Bliss,0.056
Blitz Breaker,0.25
Blitzkrieg 2 Anthology,0.564
Blitzkrieg Anthology,0.577
Block Blowout,-0.804
Block Legend DX,-0.115
Block N Load,0.083
Block Story,-0.415
BlockAid,0.993
Blockland,0.142
Blocks That Matter,0.436
Blockstorm,0.379
Blockwick 2,0.778
Bloo Kid 2,0.449
Blood Alloy: Reborn,0.414
Blood Bowl 2,0.03
Blood Bowl: Chaos Edition,0.167
Blood Bowl: Legendary Edition,0.063
Blood Code,-0.093
Blood II: The Chosen + Expansion,-0.288
Blood Knights,-0.348
Blood Omen 2: Legacy of Kain,-0.006
Blood and Bacon,0.425
Blood and Gold: Caribbean!,-0.101
Blood of the Werewolf,-0.157
Blood: One Unit Whole Blood,0.3
BloodLust Shadowhunter,0.041
BloodNet,-0.531
BloodRayne,0.035
BloodRayne 2,0.054
BloodRayne: Betrayal (Legacy),-0.082
Bloodbath,-0.374
Bloodline Champions,0.469
Bloodsports.TV,0.3
Bloodwood Reload,-0.569
Bloody Good Time,0.008
Bloody Streets,0.12
Bloody Trapland,0.036
Bloody Walls,-0.177
Bloons TD Battles,0.27
Bloons TD5,0.316
Bloonz Toonz,-0.501
Bloop,-0.399
Bloop Reloaded,0.05
Blowy Fish,0.214
Bloxitivity,-0.234
Blue Estate,0.235
Blue Rider,0.69
Blue Rose Reprise,-0.232
Blue Solar: Chaos War,0.389
Blue Toad Murder Files - The Mysteries of Little Riddle,0.47
Blueberry Garden,0.18
Blueprint Tycoon,0.215
Blues and Bullets,0.12
BoX -containment-,-0.889
Bob Came in Pieces,0.093
Bob Was Hungry,0.345
Bocce Revolution,-0.082
Bohemian Killing,0.196
Boid,0.23
Bolt,-0.238
Bomb The Monsters!,-0.333
Bomb U!,0.635
BomberZone,0.142
Bombing Bastards,0.239
Bombshell,-0.055
Bone: Out from Boneville,-0.213
Bone: The Great Cow Race,-0.357
Boneless Zombie,-0.126
Bonetown - The Power of Death,-1.0
Bonsai,-0.12
Boo Breakers: The Ghostening,0.999
Boo Bunny Plague,-0.047
Boogeyman,0.111
Book Series - Alice in Wonderland,0.353
Book of Legends,-0.95
BoomTown! Deluxe,-0.197
Booster Trooper,-0.23
Boot Hill Heroes,0.456
Borderlands 2,0.578
Borderlands GOTY,0.477
Borderlands: The Pre-Sequel,0.126
Borderless Gaming,0.635
Borealis,-0.316
Boring Man - Online Tactical Stickman Combat,0.137
Bosch's Damnation,0.253
Boson X,0.366
BossConstructor,0.095
Bot Vice,0.202
Botanicula,0.779
Botology,-0.547
Bottle,0.006
Boulder Dash 30th Anniversary,0.388
Bounce,0.85
Bound By Flame,-0.259
Boundel,0.155
Bounders and Cads,-0.5
BowMage,-0.993
Bowl Bound College Football,-0.153
Bowl VR,-0.0
Bowling for VR,0.031
Bowslinger,-0.124
Box Out!,0.676
BoxesWithGuns,-0.475
Boxing Saga,-0.334
Braid,0.646
Brain Guzzler,-0.85
Bravada,0.286
Braveland,0.169
Braveland Pirate,0.374
Braveland Wizard,-0.022
Breach & Clear,0.275
Breach & Clear: Deadline Rebirth (2016),-0.237
Breached,-0.037
Break the Cube,-0.516
Breakout Invaders,-0.734
Breath of Death VII ,0.517
Breezeblox,0.278
Bret Airborne,0.13
Bric,0.225
Brick Battalion,0.597
Brick Inventions,0.38
Brick-Force,-0.624
Bridge Constructor,0.104
Bridge Constructor Medieval,0.211
Bridge Constructor Playground,-0.17
Bridge Constructor Stunts,0.168
Bridge Creator 2015,0.086
Bridge It (plus),0.299
Bridge Project,-0.26
Brief Karate Foolish,0.466
Brigade E5: New Jagged Union,-0.617
Brigador: Up-Armored Edition,0.774
Brighter Day,0.418
Brilliant Shadows - Part One of the Book of Gray Magic,0.615
Brine,-1.0
Brink of Consciousness: Dorian Gray Syndrome,0.41
Brink of Consciousness: The Lonely Hearts Murders,-0.06
Broforce,0.602
Broken Age,0.477
Broken Bots,0.077
Broken Dreams,-0.069
Broken Sword 1 - Shadow of the Templars: Director's Cut,0.476
Broken Sword 2 - the Smoking Mirror: Remastered,0.407
Broken Sword 3 - the Sleeping Dragon,-0.233
Broken Sword 4 - the Angel of Death,-0.393
Broken Sword 5 - the Serpent's Curse,0.458
Broomball,-0.088
Brothers - A Tale of Two Sons,0.679
Brothers in Arms: Earned in Blood,0.306
Brothers in Arms: Hell's Highway,0.36
Brothers in Arms: Road to Hill 30,0.4
Brushwood Buddies,0.745
Brütal Legend,0.457
Bubble Blowout,-0.381
Bubsy Two-Fur,-0.021
Buff Knight Advanced,0.301
Bugspeed Collider,1.0
Build 'n Bump,0.064
Build-A-Lot,0.595
Build-A-Lot 3,0.998
Build-A-Lot 4,0.197
BuildMoreCubes,0.262
Bulb Boy,0.465
Bullet Heaven 2,0.782
Bulletstorm,0.188
Bully: Scholarship Edition,0.284
Bumbledore,-0.029
Bunch Of Heroes,-0.638
Bunker - The Underground Game,0.03
Bunker Constructor,-0.879
Bunny Must Die! Chelsea and the 7 Devils,-0.064
Burgers,-0.503
Buried: An Interactive Story,0.486
BuriedTown,-0.993
Burly Men at Sea,0.579
Burn Zombie Burn,-0.383
Burning Cars,-0.74
Burnstar,0.791
Burokku Girls,-0.339
Burst,-0.203
Burstfire,-0.622
Bus Driver,-0.035
Bus Simulator 16,-0.217
Bus Tycoon ND (Night and Day),0.053
Bus-Simulator 2012,-0.595
But to Paint a Universe,-0.33
Butsbal,0.001
Buzz Aldrin's Space Program Manager,0.273
C-RUSH,-0.725
C. Kane,0.033
C.R.E.E.P.S,-1.0
C9,0.106
CAFE 0 ~The Drowned Mermaid~,-0.333
CAGE,0.536
CALENDULA,-0.069
CAPSULE,0.291
CASE: Animatronics,0.018
CDF Ghostship,-0.591
CHAOS - In the Darkness,-0.449
CHARIOT WARS,-0.716
CITYCONOMY: Service for your City,-0.382
CLANNAD,0.768
CLANNAD Side Stories,0.306
CLASH,-0.002
CMYW,0.302
CO-OP : Decrypted,-0.43
CODE OF PRINCESS,-0.079
CONSORTIUM,0.015
CONTASION 2,-0.995
CPUCores :: Maximize Your FPS,0.059
CRANGA!: Harbor Frenzy,-1.0
CRAPPY ZOMBIE GAME,-0.428
CT Special Forces: Fire for Effect,-0.542
CTU: Counter Terrorism Unit,-0.654
CUPID - A free to play Visual Novel,0.587
CURSE,-0.232
CV Maker for Windows,-0.334
Caesar 3,0.508
Caesar 4,-0.054
Caffeine,-0.496
Cahors Sunset,-0.178
Cakewalk Loop Manager,-0.201
Cakewalk Sound Center,-0.143
Calcu-Late,-0.335
Californium,-0.204
Call of Cthulhu: Dark Corners of the Earth,-0.006
Call of Cthulhu: Prisoner of Ice,-0.428
Call of Cthulhu: Shadow of the Comet,-0.661
Call of Cthulhu: The Wasted Land,-0.008
Call of Duty,0.44
Call of Duty 2,0.355
Call of Duty 4: Modern Warfare,0.477
Call of Duty: Advanced Warfare,-0.601
Call of Duty: Black Ops,0.133
Call of Duty: Black Ops - OSX,-0.168
Call of Duty: Black Ops II,0.347
Call of Duty: Black Ops II - Multiplayer,0.989
Call of Duty: Black Ops III,-0.22
Call of Duty: Ghosts,-0.446
Call of Duty: Infinite Warfare,-0.126
Call of Duty: Modern Warfare 2,0.211
Call of Duty: Modern Warfare 3,0.08
Call of Duty: Modern Warfare 3 - Multiplayer,-0.999
Call of Duty: United Offensive,0.358
Call of Duty: World at War,0.333
Call of Juarez,0.048
Call of Juarez Gunslinger,0.745
Call of Juarez: The Cartel,-0.547
Call of Tomsk-7,0.314
Call of the Ninja!,-0.971
Cally's Caves 3,0.264
Cally's Trials,0.04
"Calm Down, Stalin",-0.072
Calvino Noir,-0.098
CameraBag Photo,-0.227
Campaign Clicker,-0.461
Campus Notes - forget me not.,0.432
Canabalt,0.413
Candice DeBébé's Incredibly Trick Lifestyle,-0.002
Candle,0.99
Candlelight,0.229
Candy Blast,-0.067
Candy Kingdom,0.589
Candy Smash VR,-0.604
Cannibal,-1.0
Cannon Brawl,0.464
Cannon Fodder 3,-0.287
Cannons Lasers Rockets,-0.711
Canyon Capers,-0.437
Capitalism Plus,0.442
Capsized,0.216
Capsule Force,-0.022
Captain Forever Remix,0.463
Captain Morgane and the Golden Turtle,-0.332
Car Mechanic Manager,0.243
Car Mechanic Simulator 2014,0.323
Car Mechanic Simulator 2015,0.502
Car Washer: Summer of the Ninja,-0.431
Caravan,-0.086
Card City Nights,0.564
Card Dungeon,-0.041
Card Hunter,0.37
Card of spirits,0.333
Cardinal Quest 2,0.586
Cards and Castles,0.248
Cards of Cthulhu,0.33
Cargo 3,-0.362
Cargo Commander,0.329
Cargo! - The quest for gravity,-0.026
Caribbean Odyssey,-0.602
Carmageddon 2: Carpocalypse Now,0.458
Carmageddon Max Pack,0.578
Carmageddon TDR 2000,-0.11
Carmageddon: Max Damage,0.377
Carnival Games® VR,0.571
Carnivore Land,0.0
Carnivores: Dinosaur Hunter Reborn,0.074
Carpe Diem,0.037
Carpe Lucem - Seize The Light,0.759
Carrie's Order Up,0.705
Carrier Command: Gaea Mission,-0.335
Cars,-0.05
Cars 2,-0.431
Cars Mater-National,-0.096
Cars Radiator Springs Adventures,-0.99
Cars Toon: Mater's Tall Tales,-0.705
Casey Powell Lacrosse 16,0.236
Cashtronauts,-0.068
Casino Inc,-0.347
CasinoXR,0.766
Cast of the Seven Godsends - Redux,-0.017
Castaway Paradise,0.327
Caster,0.18
Castle Chaos,0.19
Castle Crashers,0.658
Castle Invasion: Throne Out,0.137
Castle: Never Judge a Book by its Cover,-0.126
CastleAbra,0.5
CastleMiner Z,0.003
Castles,-0.013
Castlevania: Lords of Shadow - Ultimate Edition,0.332
Castlevania: Lords of Shadow 2,0.046
Castlevania: Lords of Shadow – Mirror of Fate HD,0.022
Cat President ~A More Purrfect Union~,0.341
Cat on a Diet,0.236
Catacombs of the Undercity,0.229
Cataegis : The White Wind,0.169
Catch Canvas,-0.135
Catch a Falling Star,0.242
Catlateral Damage,0.413
Catmouth Island,-0.28
Catorize,-0.778
Cats are Liquid - A Light in the Shadows,0.576
Catyph: The Kunci Experiment,0.998
Catzilla,-0.142
Cave Coaster,-0.466
Cave Story+,0.766
Caveman World: Mountains of Unga Boonga,0.289
Caverns of the Snow Witch,-0.063
Cavernus,-0.338
Celestial Tear: Demon's Revenge,-0.066
Celestian Tales: Old North,-0.039
Celestrion,-0.283
Celia's Quest,0.974
Cell HD: emergence,-0.624
Cellar,0.503
Centauri Sector,0.076
Ceres,0.025
Ceville,0.059
Chains,0.096
Chainz 2: Relinked,-0.147
Challenge of the Five Realms,-0.334
Chamber 19,1.0
Champion of the Gods,0.494
Champions Of Chaos 2,1.0
Champions Online,0.046
Champions of Anteria,-0.301
Champions of Breakfast,0.809
Champions of Regnum,-0.495
Championship Manager 2007,-1.0
Championship Manager 2008,0.332
Championship Manager 2010,-0.116
Chantelise,0.164
Chaos Domain,-0.779
Chaos Reborn,0.174
Chaos Theory,0.009
ChaosTower,0.141
Character Creator - Graphics Pack,1.0
ChargeShot,0.596
Chariot,0.512
Charlie's Adventure,0.996
Charm Tale Quest,0.796
Chaser,-0.054
Cheaters Blackjack 21,-0.304
Cheats 4 Hire,0.172
Check vs. Mate,-0.205
Cheesecake Cool Conrad,0.26
Chef Solitaire: USA,0.44
Cherry Tree High Comedy Club,0.241
Cherry Tree High Girls' Fight,-0.172
Cherry Tree High I! My! Girls!,-0.096
Chess 2: The Sequel,-0.145
Chess Knight 2,-0.6
ChessVR,0.562
Chesster,0.001
Chicken Assassin: Reloaded,0.502
Chicken Invaders 2,0.809
Chicken Invaders 3,0.688
Chicken Invaders 4,0.799
Chicken Invaders 5,0.479
Chicken Little,0.249
Chicken Little Ace in Action,0.497
Chicken Shoot Gold,-0.226
Chicku,0.458
Child of Light,0.784
Children of Morta,0.79
Children of Orc,0.47
Children of a Dead Earth,0.275
Children of the Nile,0.398
Children of the Nile: Alexandria,0.408
Chill the Piro,0.485
Chime,0.51
Chime Sharp,0.531
Chimpact 1 - Chuck's Adventure,0.999
Chip,0.107
Chip's Challenge 1,0.329
Chip's Challenge 2,0.102
Chiptune Champion,0.363
Chivalry: Medieval Warfare,0.096
Cho Dengeki Stryker,0.497
Chocolatier: Decadence by Design,0.184
Choice Chamber,0.019
Choice of Alexandria,0.755
Choice of Kung Fu,0.535
Choice of Robots,0.635
Choice of the Deathless,0.708
Choice of the Petal Throne,-0.488
Choice of the Pirate,0.67
Chompy Chomp Chomp,-0.023
Choplifter HD,0.228
Chowderchu,-0.211
Chris Sawyer's Locomotion,0.294
Christmas Adventure: Candy Storm,0.372
Chroma Squad,0.638
ChromaGun,0.606
Chronicle Keepers: The Dreaming Garden,-0.22
Chronicle: RuneScape Legends,0.253
Chronicles of Mystery: The Scorpio Ritual,-0.009
Chronicles of Teddy,0.188
Chronicles of the Witches and Warlocks,-0.636
Chronoclysm,0.092
Chronology,0.271
Chronostorm: Siberian Border,-0.371
ChuSingura46+1 S,0.306
Chuck's Challenge 3D 2020,0.297
Chuzzle Deluxe,0.688
Cibele,-0.52
Cinderella Escape! R12,-0.101
Cinders,0.639
Cinemaware Anthology: 1986-1991,-0.037
Circuit Breakers,0.25
Circuits,0.564
Citadel,-0.6
Citadels,-0.863
Citalis,-0.304
Cities XL Platinum,-0.212
Cities XXL,-0.645
Cities in Motion,0.206
Cities in Motion 2,-0.191
Cities: Skylines,0.597
CitiesCorp Concept - Build Everything on Your Own,-0.94
Citizens of Earth,0.348
City Car Driving,-0.051
City Life 2008,-0.11
City Play,-0.336
City Quest,0.434
City VR,-0.895
City Z,0.122
City of Chains,0.531
City of Fools,0.227
CivCity: Rome,0.13
Civil War II,0.219
Civil War: 1863,-0.133
ClaDun x2,0.096
Claire,-0.065
Clan of Champions,-0.857
Clandestine,0.056
Clandestinity of Elsie,0.079
Clans,-0.235
Clash of Puppets,0.244
Clash of the Monsters,-0.239
Classic Fun Collection 5 in 1,-0.331
Claws & Feathers,0.432
Clean'Em Up,0.568
Clergy Splode,-0.45
Click Space Miner,-0.556
Clickdraw Clicker,-0.41
Clicker Heroes,0.203
Clickteam Fusion 2.5,0.355
Clickteam Fusion 2.5 Free Edition,-0.497
Clockwork,0.619
Clockwork Empires,-0.229
Clockwork Tales: Of Glass and Ink,0.449
Clones,0.4
Cloney,-0.297
Cloning Clyde,0.375
Close Combat - Gateway to Caen,-0.131
Close Combat : Panthers in the Fog,0.134
Close Order,-0.282
Close Your Eyes,0.24
Closure,0.372
Cloudbuilt,0.273
Cloudlands : VR Minigolf,0.396
Cloudrift,0.48
Clouds & Sheep 2,0.999
Clown House (Palyaço Evi),-0.419
Clown2Beat,-0.323
Club Life,0.303
Club Manager 2016,-0.901
Cluck Yegger in Escape From The Planet of the Poultroid,-0.068
ClusterPuck 99,0.279
Clustertruck,0.382
Clutch,-0.134
Cmoar VR Cinema UHD,0.301
Coast Guard,-0.365
Coated,-0.94
Cobalt,0.541
Cobi Treasure Deluxe,-0.19
Cockroach Simulator,-0.24
Cockroach VR,-0.04
Coconut Queen,0.29
Codename: Panzers - Cold War,-0.305
"Codename: Panzers, Phase One",0.204
"Codename: Panzers, Phase Two",0.198
Codename: Rogue Fleet,-0.321
Coffee Pot Terrarium,0.378
Coffin Dodgers,0.048
Cognition: An Erica Reed Thriller,0.379
Cogs,0.483
Coin Crypt,0.449
Cold Fear,0.227
Cold War,-0.18
Coldfire Keep,-0.61
Collapse,-0.15
Collider,0.664
Collisions,-0.079
Colonial Conquest,0.022
Color Assembler,0.363
Color Chaos,0.583
Color Guardians,0.986
Color Symphony,-0.027
Color Symphony 2,0.486
Colortone,-0.285
Colosse,0.321
Colour Bind,0.162
Colours of Magic: Aqua Teeter,-0.028
Coma: Mortuary,-0.497
Comanche 4,0.327
Combat Cats,0.544
Combat Core,0.995
Combat Monsters,0.352
Combat Wings: Battle of Britain,0.0
Comedy Quest,-0.001
Comic Book Hero: The Greatest Cape,-0.481
Comicado,0.306
Command HQ,0.586
Command and Conquer 3: Kane's Wrath,0.531
Command and Conquer 3: Tiberium Wars,0.578
Command and Conquer: Red Alert 3,0.281
Command and Conquer: Red Alert 3 - Uprising,0.064
Command: Modern Air / Naval Operations WOTY,0.284
Command: Northern Inferno,0.022
Commander : The Great War,0.234
Commander Cool 2,0.107
Commander Keen Complete Pack,0.566
Commander: Conquest of the Americas,-0.494
Commando Jack,-0.405
Commandos 3: Destination Berlin,-0.238
Commandos: Behind Enemy Lines,0.395
Commandos: Beyond the Call of Duty,0.237
Company of Heroes - Legacy Edition,0.739
Company of Heroes 2,0.105
Company of Heroes: Opposing Fronts,0.407
Company of Heroes: Tales of Valor,0.663
Conan the mighty pig,0.499
Concealed Intent,0.311
Conception II: Children of the Seven Stars,0.184
Concrete Jungle,0.559
Concursion,0.196
Condemned: Criminal Origins,0.291
Conflicks - Revolutionary Space Battles,-0.095
Conflict Desert Storm,0.399
Conflict of Heroes: Awakening the Bear,0.499
Conflict: Denied Ops,-0.685
Confrontation,-0.806
Conga Master,0.604
Congo,-0.616
Coniclysm,0.117
Conquest of Elysium 3,0.183
Conquest of Elysium 4,0.508
Constant C,0.346
Construct 2 Free,0.43
Construct: Escape the System,0.577
Construction Machines 2014,-0.864
Construction-Simulator 2015,-0.002
Contagion,0.063
Containment: The Zombie Puzzler,0.088
Continue?9876543210,-0.357
Contract,-0.133
Contract With The Devil,-0.164
Contradiction - the all-video murder mystery adventure,0.874
Contraption Maker,0.443
Control Craft 2,-0.134
Controller Companion,0.771
Convoy,0.353
"Cook, Serve, Delicious!",0.503
Cooking Dash,0.894
Copa Petrobras de Marcas,-0.146
CopperCube 5,0.271
Copter and Sky,-0.451
Corgi Warlock,0.209
Cornerstone: The Song Of Tyrim,0.132
Corona Blossom Vol.1 Gift From the Galaxy,0.325
Corona Blossom Vol.2 The Truth From Beyond,0.593
Corporate Lifestyle Simulator,0.317
Corpse Party,0.405
Corpse of Discovery,-0.151
Corrosion: Cold Winter Waiting [Enhanced Edition],0.185
Cortex Command,0.067
CortexGear:AngryDroids,-0.835
Corto Maltese Secrets of Venice,-0.563
Cosmic Cavern 3671　　宇宙最大の地底最大の作戦,0.304
Cosmic DJ,0.412
Cosmic Dust & Rust,-0.157
Cosmic Leap,0.161
Cosmic Osmo,0.368
Cosmic Sugar VR,0.743
Cosmo's Cosmic Adventure,0.564
Cosmochoria,0.548
Cosmonautica,-0.479
Cosmophony,0.102
Cosmos Crash VR,0.996
Cosplay Maker,-0.015
Cossacks II: Battle for Europe,-0.136
Cossacks II: Napoleonic Wars,-0.36
Cossacks: Art of War,0.387
Cossacks: Back to War,0.508
Cossacks: European Wars,0.118
Costume Quest,0.593
Costume Quest 2,0.233
Counter Agents,0.677
Counter Fight,0.241
Counter Spell,0.606
Counter-Strike,0.655
Counter-Strike Nexon: Studio,-0.177
Counter-Strike: Condition Zero,0.288
Counter-Strike: Source,0.575
Countless Rooms of Death,-0.859
Crab Cakes Rescue,0.274
Cradle,-0.121
Cradle of Persia,-0.838
Cradle of Rome,0.964
Craft The World,0.428
Cranky Cat,-0.296
Crash And Burn Racing,-0.182
Crash Dive,0.47
Crash Drive 2,0.284
Crash Landing,-0.542
Crash Time 2,-0.363
Crash Time III,0.148
Crashed Lander,0.435
Crashlands,0.625
Crate Punks,-0.205
Crawlers and Brawlers,0.16
Crayon Chronicles,0.302
Crayon Physics Deluxe,0.173
Crazy Belts,-0.597
Crazy Chicken,0.14
Crazy Chicken - Invasion,0.156
Crazy Chicken Tales,-0.499
Crazy Machines,0.309
Crazy Machines 2,-0.252
Crazy Machines 3,0.437
Crazy Machines Elements,0.344
Crazy Machines: Golden Gears,-0.458
Crazy Otto,-0.511
Crazy Pixel Streaker,-0.332
Crazy Plant Shop,0.261
Crazy Saloon VR,-0.494
Crazy Steam Bros 2,-0.667
Crazy Taxi,0.037
CrazyCars3D,0.113
Crea,0.09
CreaVures,0.35
Creeper World 2 Anniversary Edition,0.213
Creeper World 3: Arc Eternal,0.731
Creeper World Anniversary Edition,0.59
Creepy Castle,0.528
Crewsaders,0.477
Cricket Captain 2014,0.01
Cricket Captain 2015,0.109
Cricket Revolution,-0.085
Crime Secrets: Crimson Lily,-0.34
CrimeCraft GangWars,-0.592
Crimson Room: Decade,-0.015
Crimsonland,0.178
Crimzon Clover  WORLD IGNITION,0.596
Critical Mass,0.21
Critter Crunch,0.646
CroNix,-0.596
Crongdor the Barbarian,-0.995
Crookz - The Big Heist,0.505
Cross Set,0.348
Cross of the Dutchman,0.377
Crossbow Warrior - The Legend of William Tell,0.031
Crossfire: Dungeons,-0.474
Crouching Pony Hidden Dragon,-0.276
Crown Champion: Legends of the Arena,0.487
Crown and Council,-0.237
Crowntakers,-0.083
Crudelis,0.368
Cruel Arena,-0.452
Crusader Kings Complete,-0.104
Crusader Kings II,0.436
Crusaders of the Lost Idols,0.267
Crusaders: Thy Kingdom Come,-0.093
Crush Crush,0.305
Crush Online,-0.251
Crush Your Enemies,0.327
Cry of Fear,0.17
Crypt of the NecroDancer,0.538
Crysis 2,0.481
Crysis Warhead,0.245
Crystal Catacombs,-0.247
Crystal Caves,0.418
Crystal Chip Collector,-0.552
Crystal Cosmos,0.999
Crystal Rift,-0.288
Crystal Towers 2,0.634
Crystals of Time,-0.28
Cthulhu Realms,-0.048
Cthulhu Saves the World ,0.697
Cuban Missile Crisis,-0.033
Cuban Missile Crisis: Ice Crusade,-0.079
Cube & Star: An Arbitrary Love,0.037
Cube Destroyer,0.325
CubeGun,-1.0
Cubemen,0.188
Cubemen 2,0.113
Cubesis,-0.298
Cubetractor,0.212
Cubic Castles,-0.107
Cubicle Quest,0.162
Cubicolor,0.415
Cubikolor,0.778
Cubixx HD,0.514
Cubot,0.489
Cubotrox,0.997
Cubway,0.857
Culpa Innata,0.227
Cult of the Wind,-0.322
Cults and Daggers,-0.026
Cultures - 8th Wonder of the World,0.435
Cultures - Northland,0.414
Curious Expedition,0.312
Curse of Mermos,-0.229
Curse of the Assassin,0.663
Curse of the Crescent Isle DX,0.14
Curse: The Eye of Isis,-0.008
Cursed,0.055
Cursed Castilla (Maldita Castilla EX),0.491
Cursed Sight,0.323
Cursed West,-0.04
Curses 'N Chaos,-0.023
Cursor Challenge,0.166
Curvatron,0.387
Cut the Rope,0.422
Cute Things Dying Violently,0.309
Cyber Chicken,0.994
Cyber City 2157: The Visual Novel,-0.153
Cyber Sentinel,0.554
Cyberpong,0.612
Cyberpunk 3776,-0.122
Cyborg Rage,-0.232
Cylne,-0.096
Cypress Inheritance: The Beginning,-0.778
Cyto,-0.031
D Series OFF ROAD Driving Simulation,-0.266
D.N.Age,-0.57
D.W.A.R.F.S.,-0.584
D/Generation HD,-0.759
D3DGear - Game Recording and Streaming,0.394
D4: Dark Dreams Don't Die,0.314
DANGEROUS DUELS,0.186
DARIUSBURST Chronicle Saviours,0.341
DARK,-0.4
DARK SOULS™ II,-0.273
DARK SOULS™ II: Scholar of the First Sin,0.003
DARK SOULS™ III,0.285
DARK SOULS™: Prepare To Die Edition,0.217
DARTHY,0.384
DC Universe Online,0.244
DCS World Steam Edition,0.282
DEADBOLT,0.618
DEFCON,0.107
DELTAZEAL,0.985
DETOUR,-0.154
DEUS EX MACHINA 2,-0.428
DEXED,0.416
DGU: Death God University,-0.023
DIG IT! - A Digger Simulator,-0.137
DISTRAINT: Deluxe Edition,0.514
DIVO,-0.712
DJ Streamer,0.993
DLC Quest,0.345
DNO Rasa's Journey,-0.85
DOGOS,0.401
DOOM,0.34
DOOM 3,0.287
